Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA
Date,,,,,,,,,,,,,,,
2020-06-16,85.46451568603516,185.1522674560547,65.47533416748047,85.73639268013275,187.07485373715943,67.52532958984375,83.67793988645191,183.13402401668807,64.15933227539062,85.31401697994849,184.501830889387,67.4566650390625,165428800,42556700,210766500
2020-06-17,85.34556579589844,185.79315185546875,66.11933135986328,86.27041121444294,187.78270130526218,67.0,85.22419492829009,185.26706661233482,65.50466918945312,86.20972578063876,186.54879095361756,65.84733581542969,114406400,25687800,148362000
2020-06-18,85.37958526611328,187.7826690673828,66.9306640625,85.79710150383502,187.94527455184777,67.94667053222656,84.77030091132649,185.56355154831002,66.2979965209961,85.3019061037714,185.56355154831002,66.86666870117188,96820400,23061600,146278500
2020-06-19,84.89164733886719,186.6635284423828,66.72666931152344,86.5520000635857,190.6234921523023,67.73133087158203,83.78231573429939,185.9174493807481,66.0893325805664,86.08594003974744,189.9539358912496,67.51866912841797,264476000,44441100,130195500
2020-06-22,87.11273193359375,191.84786987304688,66.28800201416016,87.25594867927818,192.0295951308486,67.2586669921875,85.23876529939096,186.7400780172869,66.00133514404297,85.28488682520853,187.27572310292848,66.663330078125,135445200,32818900,95436000
2020-06-23,88.97215270996094,193.12957763671875,66.78533172607422,90.39219373833417,195.08085808140584,67.46666717529297,87.93807025920542,192.67044080660077,66.267333984375,88.35801624501319,193.3017430015885,66.59200286865234,212155600,30917400,95479500
2020-06-24,87.401611328125,189.23655700683594,64.0566635131836,89.52074989472776,194.41129662148623,66.72533416748047,87.02778688442697,188.01222134948281,63.542667388916016,88.6007564046994,192.83305577113904,66.27400207519531,192623200,36740600,164394000
2020-06-25,88.5619125366211,191.62783813476562,65.73200225830078,88.60075211142514,191.88610076811207,65.73200225830078,86.79718241483171,186.9696238336156,62.47666549682617,87.55696539217314,189.19830119159062,63.61800003051758,137522400,27803900,138817500
2020-06-26,85.84078216552734,187.79225158691406,63.982666015625,88.67843434218518,191.19743648447002,66.33333587646484,85.6927058184488,186.40531026788494,63.65800094604492,88.45753841975109,191.04439085879164,66.31866455078125,205256800,54675800,132823500
2020-06-29,87.81912231445312,189.81048583984375,67.29000091552734,87.91379516599585,189.8965685268457,67.33333587646484,85.27033358259102,185.13313677470367,63.23466873168945,85.74853519336081,187.26615717007454,64.60066986083984,130646000,26701600,135396000
2020-06-30,88.55218505859375,194.65997314453125,71.98733520507812,88.83862594589743,195.51126920842944,72.51266479492188,87.38702765304257,189.14090313930907,66.91533660888672,87.40644373304936,189.27481438772347,67.0999984741211,140223200,34310300,253777500
2020-07-01,88.38471221923828,195.7982177734375,74.64199829101562,89.17362306010735,197.37647305789693,75.68866729736328,88.33616830453525,192.99564155184504,72.03333282470703,88.62988380492604,194.30605975557097,72.19999694824219,110737200,32061200,199903500
2020-07-02,88.38471221923828,197.29039001464844,80.57733154296875,89.92855390147346,198.97386243943916,81.86666870117188,88.27063068613485,196.08518874299932,79.04000091552734,89.29257157809708,196.7356106560453,81.43199920654297,114041600,29315800,258751500
2020-07-06,90.74901580810547,201.53732299804688,91.43866729736328,91.21750566495867,201.94863125270484,91.85266876220703,89.78290085821105,199.04082302817392,84.40266418457031,89.81445847482968,199.7486480317631,85.11266326904297,118655600,31897600,308548500
2020-07-07,90.46744537353516,199.19387817382812,92.65733337402344,91.90690252276751,205.3346912981551,95.30000305175781,90.35578621562384,198.9451899907763,89.11399841308594,91.12770339021912,201.29820433993112,93.6673355102539,112424400,33600700,322345500
2020-07-08,92.57443237304688,203.57472229003906,91.05867004394531,92.60598999002299,203.98601599302182,94.48400115966797,91.35829367263958,199.61475791106196,87.42266845703125,91.44568456641123,200.93475090246577,93.66666412353516,117092000,33600000,244669500
2020-07-09,92.97251892089844,204.99993896484375,92.9520034790039,93.52111023194134,206.97035404205397,93.90399932861328,91.92387279560495,202.2738702017614,90.08533477783203,93.4677067512674,206.92252545765635,93.1326675415039,125642800,33121700,175764000
2020-07-10,93.13516235351562,204.37818908691406,102.97666931152344,93.19342541681863,204.77036303130967,103.2613296508789,91.9554408840775,201.90082321516783,91.73400115966797,92.56714748957603,204.33036050426486,93.06666564941406,90257200,26177600,350064000
2020-07-13,92.70550537109375,198.06520080566406,99.80400085449219,97.05301113101872,206.41555718586292,119.66600036621094,92.49189143951854,197.51998126087832,98.0739974975586,94.44110745330646,205.1529527212435,110.5999984741211,191649200,38135600,584781000
2020-07-14,94.2396469116211,199.2895050048828,101.12000274658203,94.43140759023446,199.76776154236012,106.0,91.15197107556455,193.24433536545877,95.4000015258789,92.08652103195597,197.16604481086512,103.73332977294922,170989200,37591800,351271500
2020-07-15,94.88775634765625,198.9929962158203,103.06732940673828,96.3660528370159,202.13993276195455,103.33333587646484,93.68861141203081,196.1138967886028,97.13333129882812,96.11602911039955,200.44690034098457,102.86666870117188,153198000,32179400,245517000
2020-07-16,93.72016143798828,195.0521697998047,100.04266357421875,94.5770395198075,196.75476212650338,102.11399841308594,93.12058901872845,193.5121829655173,97.73332977294922,93.75900100696389,196.46780524774036,98.47733306884766,110577600,29940700,214512000
2020-07-17,93.53083038330078,194.05740356445312,100.05599975585938,94.32702308898628,196.12346099342344,102.50066375732422,93.05748097078398,192.63219363572108,99.33333587646484,94.17167220899177,195.57825605647798,100.89666748046875,92186800,31635300,139950000
2020-07-20,95.50189971923828,202.39820861816406,109.53333282470703,95.64026431606665,203.06776497107404,110.0,93.2735318869254,194.1817487456313,99.19999694824219,93.61822848479565,196.08521535876397,101.267333984375,90318000,36884800,256821000
2020-07-21,94.1838150024414,199.672119140625,104.55733489990234,96.36849112363207,204.63642470144228,111.66666412353516,93.93379125377636,198.98342850818605,103.86666870117188,96.29324176097793,204.3686021882974,109.32866668701172,103433200,37990400,241608000
2020-07-22,94.44837951660156,202.5416717529297,106.15533447265625,95.13048319018023,203.0677569362697,108.4280014038086,93.7978334534124,199.32778679089205,104.13333129882812,93.88521692105434,200.10256015397763,106.5999984741211,89001600,49605700,212416500
2020-07-23,90.1494369506836,193.73216247558594,100.87133026123047,94.25905321228731,201.74774715672945,112.5999984741211,89.33868035280699,193.35912293956693,98.71800231933594,94.18137407038651,198.1799572768316,111.93000030517578,197004400,67457000,364927500
2020-07-24,89.92610931396484,192.54611206054688,94.46666717529297,90.27080586872148,194.03827033266543,97.66666412353516,86.55685253817205,188.92091882190928,91.10266876220703,88.34586551167968,191.7043757654099,94.40066528320312,185438800,39827000,290949000
2020-07-27,92.0573959350586,194.98521423339844,102.63999938964844,92.14963900239098,195.09999114255334,103.19599914550781,90.76601521608015,192.12523462001752,94.19999694824219,90.98933351898751,192.7087082336092,95.66666412353516,121214000,30160900,240730500
2020-07-28,90.54512023925781,193.23477172851562,98.43267059326172,91.80495076068121,195.79821971379656,104.3133316040039,90.54026066225798,192.96694924035884,98.29467010498047,91.62774658169793,194.75562398524113,100.26667022705078,103625600,23251400,237130500
2020-07-29,92.28073120117188,195.1861114501953,99.94066619873047,92.4652173549395,195.75045082263728,102.32066345214844,90.9917727293096,193.22525616782303,99.13333129882812,91.0281825207394,193.6939529626099,100.06666564941406,90329200,19632600,141403500
2020-07-30,93.3973388671875,195.03305053710938,99.16600036621094,93.50171606500183,195.568710230015,100.8826675415039,91.0451701940575,190.89136090860248,98.06666564941406,91.45297464683811,192.25916788335368,99.19999694824219,158130000,25079600,114315000
2020-07-31,103.17498016357422,196.09474182128906,95.38400268554688,103.32547889929636,196.18083909110405,101.13666534423828,97.89776821941581,190.3556633253453,94.73200225830078,99.89796575503286,195.51126825705887,101.0,374336800,51044000,183123000
2020-08-03,105.77473449707031,207.12338256835938,99.0,108.39634285363456,208.17555303141532,100.65399932861328,104.76007559751676,201.28866022343772,96.29199981689453,105.05864325676774,202.32169633391953,96.61333465576172,308151200,78983000,132139500
2020-08-04,106.48109436035156,204.01470947265625,99.13333129882812,107.5734322088477,205.43035962454596,101.82733154296875,105.24068019584529,201.16430400722945,97.46666717529297,105.96405326013429,204.85644582294373,99.6673355102539,173071600,49280100,126225000
2020-08-05,106.8670883178711,203.67991638183594,99.00133514404297,107.18750930435041,205.6503311731883,99.98933410644531,105.7359105258887,202.36949801181146,97.88733673095703,106.20197808875795,205.5546740182705,99.53266906738281,121776800,28806400,74217000
2020-08-06,110.5955810546875,206.941650390625,99.30533599853516,111.09077637005811,206.96077014732592,101.15399932861328,106.60976509533027,202.3503838069045,98.48400115966797,107.19962585470167,203.10602286314568,99.38866424560547,202428800,32656800,89884500
2020-08-07,108.08112335205078,203.2399139404297,96.84733581542969,110.57371303352541,206.3198875103791,99.98332977294922,107.28349495082885,201.7573156103233,94.33399963378906,110.11653442162098,205.50686007435684,99.96932983398438,198045600,27820400,133446000
2020-08-10,109.65204620361328,199.19387817382812,94.57133483886719,110.67096868829299,202.66602583479983,97.16666412353516,106.99895752533313,197.3765088929286,92.38933563232422,109.52802230986417,202.46515163658734,96.53333282470703,212403600,36716500,112834500
2020-08-11,106.3909912109375,194.53567504882812,91.6259994506836,109.41370947727135,198.61997623519287,94.66666412353516,106.13078746276243,194.3061066079433,91.0,108.91519465838161,198.15129407016687,93.06666564941406,187902400,36446500,129387000
2020-08-12,109.92683410644531,200.093017578125,103.65066528320312,110.18460371438742,201.13561356193034,105.66666412353516,107.288335746899,195.8460962329997,95.66666412353516,107.482876326809,196.36260698797477,98.0,165598000,28013100,327441000
2020-08-13,111.87228393554688,199.62429809570312,108.06666564941406,112.87661632039004,202.15906678427115,110.07866668701172,110.8193126888657,199.09821292673746,104.48400115966797,111.30810579171875,200.33212310442354,107.4000015258789,210082000,22588900,306379500
2020-08-14,111.7725601196289,199.8156280517578,110.04733276367188,111.86253531933406,200.47562458222757,111.25333404541016,109.96087043780608,198.48607511183866,108.44266510009766,111.69717509170043,199.68171676986793,110.99933624267578,165565200,17958900,188664000
2020-08-17,111.48075866699219,201.13558959960938,122.3759994506836,112.92038434329335,202.00602009313567,123.05733489990234,110.85335892216301,199.83473109567723,111.52200317382812,112.89606491291276,200.4851676452597,111.80000305175781,119561600,20184800,303634500
2020-08-18,112.40969848632812,202.29298400878906,125.80599975585938,112.83526251521093,203.1251458308976,128.25999450683594,110.89712204110621,200.11213505791383,123.00733184814453,111.23271086271058,201.3747249054153,126.59933471679688,105633600,21336200,247117500
2020-08-19,112.55074310302734,201.06565856933594,125.23533630371094,113.96604930230188,203.3668480228417,127.4000015258789,112.45590697529136,200.63419011883883,122.74732971191406,112.81824198590108,202.78196401600835,124.33333587646484,145538000,27627600,183079500
2020-08-20,115.04820251464844,205.74476623535156,133.45533752441406,115.16249715621257,206.14747116755194,134.79933166503906,112.5750641732495,200.30822770487376,123.80400085449219,112.59208851632775,200.9122777879167,124.04533386230469,126907200,26981500,309177000
2020-08-21,120.97692108154297,204.24896240234375,136.6653289794922,121.46084583474001,207.34596391714066,139.69932556152344,115.99660304237206,204.08596386267155,135.00332641601562,116.00875904693801,205.0543721150226,136.3173370361328,338054800,36249300,322344000
2020-08-24,122.4238510131836,204.8914337158203,134.27999877929688,125.27148823424372,206.64608622451775,141.93333435058594,120.5562342783823,203.68330416167504,128.50132751464844,125.18636650575436,205.9461330404277,141.7519989013672,345937600,25460100,300954000
2020-08-25,121.41950225830078,207.55691528320312,134.8893280029297,121.76482035926398,207.69115024090212,135.19667053222656,119.69536076539771,204.32567868183335,131.1999969482422,121.29548577928259,204.32567868183335,131.65933227539062,211495600,23043700,159883500
2020-08-26,123.07069396972656,212.04425048828125,143.54466247558594,123.52787254916589,212.9455487864781,144.39999389648438,121.66997788314622,208.41030833185587,136.90866088867188,122.73753929165063,208.9089016813827,137.3333282470703,163022400,39600800,213591000
2020-08-27,121.5994644165039,217.25064086914062,149.25,124.0069396884171,221.63246493551068,153.0399932861328,120.45408376800025,210.36626752363242,142.8333282470703,123.67378500147916,213.7125731282729,145.36399841308594,155552400,57602200,355395000
2020-08-28,121.40245819091797,219.48471069335938,147.55999755859375,122.9928461715313,221.14347442445492,154.5659942626953,121.17872987082973,217.25064590972104,145.76800537109375,122.57457729408102,218.78475766564586,153.00799560546875,187630000,26292900,301218000
2020-08-31,125.51949310302734,216.24388122558594,166.10667419433594,127.426026441553,219.28335584643918,166.7133331298828,122.56243764607389,215.0741131215965,146.70333862304688,124.0993334865447,217.65335566841725,148.20333862304688,225702700,28774200,355123200
2020-09-01,130.51925659179688,217.91224670410156,158.35000610351562,131.12235167130845,218.08482824866277,167.49667358398438,126.96884284952722,215.18917152451806,156.836669921875,129.13799921000313,216.22470468342772,167.3800048828125,151948100,25725500,269523300
2020-09-02,127.81510162353516,222.11190795898438,149.1233367919922,134.21558595979664,223.2720931821289,159.67999267578125,123.53514962091081,217.9889702596058,135.0399932861328,133.83622664521172,218.583437352341,159.663330078125,200119000,34080800,288528300
2020-09-03,117.58212280273438,208.3527374267578,135.6666717529297,125.32495545599747,219.86822383650065,143.93333435058594,117.21249271726687,206.1090897704254,134.0,123.44761726135523,219.82987726251335,135.7433319091797,257599600,58400300,262788300
2020-09-04,117.65994262695312,205.42835998535156,139.44000244140625,120.32518728542867,209.3691333105479,142.6666717529297,107.86467480854796,196.7414034395723,124.00666809082031,116.79422439020836,206.24336749911004,134.27000427246094,332607200,59664100,330965700
2020-09-08,109.74203491210938,194.3155517578125,110.06999969482422,115.7437026686739,201.38209000793702,122.913330078125,109.6058549976613,193.8744856529957,109.95999908447266,110.84120348479703,197.997437643837,118.66666412353516,231366600,52924300,346397100
2020-09-09,114.11924743652344,202.59022521972656,122.09333038330078,115.88959346489294,205.99405853242104,123.0,112.11545122343698,198.18921986500675,113.836669921875,114.06088674565609,199.05217155822652,118.86666870117188,176940500,45679000,238397400
